ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009032,F,N,Y,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1
6153669,F,N,Y,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1
5009033,F,N,N,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2
5009034,F,N,N,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2
5009035,F,N,N,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2
5009036,F,N,N,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2
5009037,F,N,N,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2
5009038,F,N,N,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2
5009039,F,N,Y,2,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3
5009040,F,N,Y,2,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3
5009042,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
5009043,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
5009044,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
5009045,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
5009046,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
5009047,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
6153693,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2
5009050,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4
5009051,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4
5009052,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4
5009053,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4
5009055,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4
5009056,M,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,1
5009057,M,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,1
5009058,F,Y,Y,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7489,-797,1,0,1,1,Private service staff,1
5009060,F,N,Y,0,94500,Pensioner,Higher education,Married,House / apartment,-22331,365243,1,0,1,0,,2
5009062,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009063,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009064,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009065,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009066,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009067,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009068,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009069,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009070,M,Y,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2
5009071,F,Y,Y,0,270000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2
5009072,F,Y,Y,0,270000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2
6153722,F,Y,Y,0,270000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2
5009074,F,Y,Y,1,450000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3
5009075,F,Y,Y,1,450000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3
5009078,M,N,Y,1,180000,Working,Secondary / secondary special,Married,With parents,-14122,-1286,1,0,0,0,Drivers,3
5009079,F,N,Y,0,112500,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2
5009080,F,N,Y,0,112500,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2
5009081,F,N,Y,0,112500,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2
5009083,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2
5009084,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2
6153724,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2
6153738,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2
5009088,M,Y,N,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4
5009089,M,Y,N,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4
6153739,M,Y,N,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4
6153740,M,Y,N,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4
5009090,M,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,-12628,-4025,1,0,0,0,Drivers,2
5009092,M,Y,Y,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3
5009094,M,Y,Y,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3
5009095,M,Y,Y,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3
6153741,M,Y,Y,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3
5009096,F,N,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3
5009097,F,N,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3
5009098,F,N,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3
5009099,F,N,Y,0,315000,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,1
5009100,F,N,Y,0,315000,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,1
5009103,M,Y,Y,2,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4
5009104,M,Y,Y,2,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4
5009105,M,Y,Y,2,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4
5009106,M,Y,Y,2,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4
5112876,M,Y,Y,2,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4
5009108,M,N,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,1,0,0,0,Security staff,2
5009109,M,N,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,1,0,0,0,Security staff,2
5009110,F,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,-8842,-312,1,0,0,1,High skill tech staff,2
5009116,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009117,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009118,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009120,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009122,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009123,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009124,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009125,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009126,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009127,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009128,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009129,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009130,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009131,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
6153757,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5009133,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009134,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009135,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009136,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009137,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009138,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009139,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009140,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1
5009141,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,1,1,1,0,Managers,2
5009142,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,1,1,1,0,Managers,2
5009143,M,Y,N,0,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,,2
5009144,M,Y,N,0,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,,2
5009145,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
5009146,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
5009147,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
5009149,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
5009150,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
6153802,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
6153803,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
5009151,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009152,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009153,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009154,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009155,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009156,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009157,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009158,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009159,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009160,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009161,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009162,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2
5009163,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2
5009164,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2
5009165,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2
5009166,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2
5009168,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2
6153804,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2
5009170,F,Y,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-22877,365243,1,0,1,1,,2
5009177,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009178,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009179,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009180,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009181,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009182,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009183,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
6153806,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2
5009186,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009187,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009188,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009189,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009190,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009191,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009192,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009193,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2
5009195,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009196,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009198,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009201,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009202,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009203,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009204,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009205,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009206,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5009207,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
